整合編號,食品分類,樣品名稱,內容物描述,俗名,廢棄率(%),熱量(kcal),修正熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),錳(mg),維生素A總量(IU),視網醇當量(RE)(ug),視網醇(ug),α-胡蘿蔔素(ug),β-胡蘿蔔素(ug),維生素D總量(IU),維生素D總量(ug),維生素D2(ug),維生素D3(ug),維生素E總量(mg),α-維生素E當量(α-TE)(mg),α-生育酚(mg),β-生育酚(mg),γ-生育酚(mg),δ-生育酚(mg),維生素K1(ug),維生素K2 (MK-4)(ug),維生素K2 (MK-7)(ug),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),酪酸(4:0)(mg),己酸(6:0)(mg),辛酸(8:0)(mg),癸酸(10:0)(mg),月桂酸(12:0)(mg),十三酸(13:0)(mg),肉豆蔻酸(14:0)(mg),十五酸(15:0)(mg),棕櫚酸(16:0)(mg),十七酸(17:0)(mg),硬脂酸(18:0)(mg),十九酸(19:0)(mg),花生酸(20:0)(mg),山酸(22:0)(mg),廿四酸(24:0)(mg),脂肪酸M總量(mg),肉豆蔻烯酸(14:1)(mg),棕櫚烯酸(16:1)(mg),油酸(18:1)(mg),鱈烯酸(20:1)(mg),芥子酸(22:1)(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),十八碳四烯酸(18:4)(mg),花生油酸(20:4)(mg),廿碳五烯酸(20:5)(mg),廿二碳五烯酸(22:5)(mg),廿二碳六烯酸(22:6)(mg),其他脂肪酸(mg),P/M/S,反式脂肪(mg),水解胺基酸總量(mg),天門冬胺酸(Asp)(mg),酥胺酸(Thr)(mg),絲胺酸(Ser)(mg),麩胺酸(Glu)(mg),脯胺酸(Pro)(mg),甘胺酸(Gly)(mg),丙胺酸(Ala)(mg),胱胺酸(Cys)(mg),纈胺酸(Val)(mg),甲硫胺酸(Met)(mg),異白胺酸(Ile)(mg),白胺酸(Leu)(mg),酪胺酸(Tyr)(mg),苯丙胺酸(Phe)(mg),離胺酸(Lys)(mg),組胺酸(His)(mg),精胺酸(Arg)(mg),色胺酸(Trp)(mg),膽固醇(mg),酒精含量(g)
A05001,穀物類,秈米平均值,樣品狀態:生; 前處理描述:混合均勻磨碎,"在來米,長米",,356.5641,355.3957,13.4388,7.823,0.8554,0.3541,0.5002,77.3827,0.5512,0.0,0.0,0.0,,0.0,0.0,0.0,1.8395,99.3163,4.8678,29.332,0.2638,1.3153,75.029,,,0.0,0.0,,,0.0,,,,,0.1918,0.0823,0.0688,0.0075,0.0905,0.025,,,,0.09,0.0245,1.5038,0.032,,15.729,0.0,354.11849200000006,0.0,0.0,0.0,0.0,0.0,0.0,17.70678,0.0,298.816882,0.0,28.193983999999997,0.0,3.2163040000000005,1.75357,4.430972,200.052398,0.0,0.9580480000000001,195.98924799999998,1.787786,1.317316,301.2291100000001,292.640894,8.588216000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.51/1.00/1.77,,7617.9933,702.8485,272.325,369.142,1432.373,372.8578,352.3553,447.048,219.4033,463.4725,167.0495,321.1378,642.3658,319.31,400.9395,281.2995,191.2348,640.5185,22.3128,,
A0500101,穀物類,秈米(台中在來2號),"樣品狀態:生,白秈米; 前處理描述:混合均勻磨碎","在來米,長米",,354.788,353.728,13.9,8.2,1.0,,0.6,76.3,0.5,,,,,,,,2.0,114.0,5.0,40.0,0.3,1.3,77.0,,,,,,,,,,,,0.22,0.1056,0.09,0.01,0.1,0.02,,,,0.13,0.03,2.1,0.019,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8191.0,756.0,288.0,386.0,1549.0,415.0,376.0,472.0,230.0,507.0,184.0,350.0,679.0,338.0,432.0,313.0,210.0,706.0,0.0,,
A0500102,穀物類,秈米(台中秈10號),"樣品狀態:生,白秈米; 前處理描述:混合均勻磨碎","在來米,長米",,358.3403,357.0634,12.9775,7.446,0.7108,0.2943,0.4004,78.4653,0.6023,0.0,0.0,0.0,,0.0,0.0,0.0,1.679,84.6325,4.7355,18.664,0.2275,1.3305,73.058,,,0.0,0.0,,,0.0,,,,,0.1635,0.059,0.0475,0.005,0.081,0.03,,,,0.05,0.0189,0.9075,0.045,,19.458,0.0,294.256984,0.0,0.0,0.0,0.0,0.0,0.0,14.71356,0.0,248.30376399999997,0.0,23.427968,0.0,2.6726080000000003,1.4571399999999999,3.681944,166.234796,0.0,0.796096,162.858496,1.4855720000000001,1.0946319999999998,250.30822000000003,243.17178799999996,7.136432000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.51/1.00/1.77,,7044.9865,649.697,256.65,352.284,1315.746,330.7155,328.7105,422.096,208.8065,419.945,150.099,292.2755,605.7315,300.62,369.879,249.599,172.4695,575.037,44.6255,,
A0500103,穀物類,秈米(台中秈10號)(2024年取樣),"樣品狀態:生,白秈米; 前處理描述:混合均勻磨碎","在來米,長米",0.0,357.3916,355.8069,12.99,6.114,0.56,0.2207,0.5305,79.8055,0.7475,0.149,0.0,0.0,0.0,0.0,0.149,0.0,0.0,133.47,5.58,39.77,0.39,1.85,164.42,0.1701,0.6401,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.142,0.0844,0.078,0.0,0.064,0.0,0.0,0.0,0.0,0.066,0.0287,1.4936,0.08,,28.606,0.0,220.68872000000005,0.0,0.0,0.0,0.0,0.0,0.0,10.211039999999999,0.0,182.41103999999999,0.0,18.697280000000003,0.0,3.4720000000000004,2.27528,3.622080000000001,155.53048,0.0,0.0,153.43888000000004,1.4700000000000002,0.6216,180.84136000000004,175.26880000000003,5.572560000000001,0.0,0.0,0.0,0.0,0.0,2.9400000000000004,1.16/1.00/1.42,0.0,6529.93,611.42,250.72,337.43,1188.05,292.02,336.25,392.06,127.19,393.14,89.15,262.17,543.32,346.49,331.15,249.27,155.24,559.86,65.0,,
A05002,穀物類,稉米平均值,樣品狀態:生; 前處理描述:混合均勻磨碎,"蓬萊米,圓米",,353.9518,352.4847,14.082,7.0319,0.6964,0.2078,0.3673,77.8224,0.692,0.0868,0.0128,0.0014,,0.0,0.0727,0.0,2.0019,79.2727,5.1087,20.1661,0.3879,1.4818,80.8004,0.008,,4.342,0.4343,,0.0,2.6053,,,,,0.3614,0.1915,0.1739,0.0101,0.1027,0.0747,,,,0.0787,0.0173,1.0904,0.08,,16.4882,0.0,207.76397599999999,0.0,0.0027856,0.06546160000000001,0.0403912,0.3983408,0.0,4.9667248,0.0076604,175.16758120000003,0.0877464,19.3863832,0.0,2.7772432,1.0870804,3.7772736,247.53538000000003,0.0,0.689436,243.63832559999997,2.190178,1.016744,241.21346080000004,233.307928,7.9055328000000005,0.0,0.0,0.0,0.0,0.0,0.5745300000000001,1.16/1.19/1.00,,6636.3769,609.5865,227.3965,337.9895,1229.5783,284.0612,305.7933,376.1306,327.9631,377.6502,111.6089,261.981,558.5095,279.6594,336.9374,230.2288,168.6222,530.6213,82.0594,,
A0500201,穀物類,稉米(台中189號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,355.6145,354.8937,13.54,7.5,0.56,0.1211,0.3412,78.0588,0.34,,,,,,,,2.76,84.7,5.32,12.01,0.7,1.46,77.17,,,0.0,0.0,,0.0,0.0,,,,,0.08,0.071,0.07,0.0,0.01,0.0,,,,0.043,0.02,0.84,0.0537,,0.0,0.0,121.12184000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.7998400000000003,0.0,105.67144000000002,0.0,9.467920000000001,0.0,2.11736,0.0,2.06528,230.22272,0.0,0.71792,227.60024,1.9045600000000003,0.0,208.65264000000002,202.01944000000003,6.633200000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.72/1.90/1.00,,7223.4,645.69,246.68,360.82,1308.83,316.3,318.07,405.23,301.22,408.54,148.77,284.12,604.4,338.53,384.01,233.47,190.7,628.88,99.14,,
A0500202,穀物類,稉米(台南11號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,348.3469,346.7403,15.386,6.741,0.4819,0.1903,0.2173,77.1738,0.7578,0.0,0.0,0.0,,0.0,0.0,0.0,2.107,70.702,4.214,13.363,0.214,1.1,67.164,0.0069,,0.0,0.0,,,0.0,,,,,0.12,0.1073,0.105,0.002,0.013,0.0,,,,0.085,0.0205,0.7351,0.063,,14.599,0.0,190.25412,0.0,0.0,0.0,0.0,0.0,0.0,6.722505,0.0,163.84118100000003,0.0,14.110032,0.0,1.6240029999999999,1.5661749999999999,2.390224,126.493931,0.0,0.0,120.04610900000002,1.551718,4.896104,163.37855699999997,158.15958,5.218977000000001,0.0,0.0,0.0,0.0,0.0,1.7733919999999999,1.29/1.00/1.50,,6893.851,640.685,247.632,380.37,1301.558,254.829,317.734,401.435,119.483,359.806,113.702,242.486,587.729,326.338,369.339,252.886,181.794,557.249,238.796,,
A0500203,穀物類,稉米(台稉2號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,356.7255,355.4993,13.2077,7.205,0.5069,0.1437,0.3641,78.7163,0.5784,0.0,0.0,0.0,,0.0,0.0,0.0,2.3843,65.2483,5.0863,17.9057,0.43,1.146,88.682,,,11.9245,1.1927,,0.0,7.155,,,,,0.7573,0.1766,0.1273,0.014,0.3407,0.2753,,,,0.0753,0.0205,1.0307,0.0946,,22.184,0.0,143.6995603,0.0,0.0,0.0,0.0,0.3948751,0.0,3.8838678,0.0,120.32792199999999,0.10644900000000002,11.7991113,0.0,4.070913900000001,0.669108,2.4473132,184.72804630000005,0.0,0.6914115999999999,181.9284376,1.8410608000000002,0.2671363,178.5600871,172.7505062,5.8095809,0.0,0.0,0.0,0.0,0.0,0.12317669999999999,1.24/1.29/1.00,,6840.1036,612.5737,230.115,337.7287,1232.9467,288.5563,306.1427,384.236,495.5986,383.858,105.262,269.9153,575.2847,281.0803,349.5513,225.433,164.7957,535.7753,61.2503,,
A0500204,穀物類,稉米(台稉8號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,355.2428,354.2366,13.502,6.928,0.4024,0.1236,0.336,78.8316,0.4746,0.0,0.0,0.0,,0.0,0.0,0.0,1.5755,63.562,4.397,15.861,0.352,1.6345,72.376,,,17.0302,1.7034,,0.0,10.2185,,,,,1.22,0.2832,0.208,0.0175,0.523,0.4715,,,,0.054,0.0132,0.9842,0.0995,,11.892,0.0,123.643436,0.0,0.0,0.0,0.0,0.0,0.0,2.9395320000000003,0.0,107.88142799999999,0.138828,10.353751999999998,0.0,0.64384,0.43257999999999996,1.253476,142.27093440000002,0.0,0.22132,141.03556639999996,0.645852,0.36819599999999997,137.8344744,132.1316616,5.7028128,0.0,0.0,0.0,0.0,0.0,0.17102,1.11/1.15/1.00,,6593.5722,583.5025,223.9515,327.552,1197.517,275.631,298.4595,367.4975,577.1707,356.0195,86.0135,250.798,538.452,266.829,322.885,221.721,158.8455,495.3445,45.3825,,
A0500205,穀物類,稉米(台稉9號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,353.2311,352.0274,14.3045,6.58,0.6335,0.1926,0.2779,78.2041,0.5678,0.0,0.0,0.0,,0.0,0.0,0.0,1.94,70.8395,5.1885,18.3915,0.193,1.5155,73.568,,,0.0,0.0,,0.0,0.0,,,,,0.166,0.1395,0.1365,0.0,0.0295,0.0,,,,0.062,0.0176,1.0546,0.122,,12.2875,0.0,192.59476949999998,0.0,0.0,0.0,0.0,0.0,0.0,6.075898499999998,0.0,164.6992305,0.0,19.0955905,0.0,0.8583925000000001,0.5067999999999999,1.3588575,229.684294,0.0,0.0,228.0657015,0.8457224999999999,0.77287,213.28804699999998,206.68697699999996,6.60107,0.0,0.0,0.0,0.0,0.0,0.7380275,1.11/1.19/1.00,,6680.3414,601.3305,230.233,335.4335,1252.291,278.606,302.867,381.8795,576.3444,357.4785,101.5365,252.786,559.37,251.156,284.533,220.0495,161.265,493.6145,39.5675,,
A0500206,穀物類,稉米(台農71號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米,益全香米",,356.6444,354.7453,13.3133,7.9183,0.6393,0.2215,0.3784,77.7507,0.8958,0.0633,0.0,0.0,,0.0,0.0633,0.0,1.6953,64.6543,4.7233,12.6677,0.289,1.352,62.6763,0.0091,,10.1229,1.0125,,,6.074,,,,,0.13,0.1153,0.1137,0.0,0.0163,0.0,,,,0.067,0.0123,0.8106,0.0503,,11.3373,0.0,221.5059426,0.0,0.021096900000000002,0.0978129,0.076716,0.179004,0.0,6.9702879,0.06393,188.90675699999997,0.1105989,17.7130851,0.0,1.7114061,3.7673949,1.8878529,200.6289618,0.0,0.36631889999999995,198.15295289999997,2.0093199000000004,0.10037009999999999,216.11728290000002,209.57724389999998,6.540039,0.0,0.0,0.0,0.0,0.0,1.0439768999999999,1.08/1.00/1.10,,6547.5756,585.7247,239.4823,353.9777,1208.4017,280.561,295.6033,366.6203,144.2733,392.5933,135.5413,266.775,543.581,302.1353,353.6977,239.0797,184.4753,553.35,101.7027,,
A0500207,穀物類,稉米(高雄139號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,357.2448,354.5092,13.6828,6.1225,1.1844,0.302,0.517,78.4933,1.2904,0.4245,0.0595,0.011,,0.0,0.354,0.0,2.2,116.5583,6.1535,42.2165,1.0093,1.8088,130.9928,,,0.0,0.0,,0.0,0.0,,,,,0.4966,0.4554,0.4428,0.018,0.0358,0.0,,,,0.1253,0.0156,2.1826,0.0865,,29.1903,0.0,302.0362128,0.0,0.0,0.0,0.0,0.38493,0.0,6.180199199999999,0.0,232.8838344,0.4856039999999999,26.939178,0.0,6.2204688,2.0288771999999997,26.9131212,469.8135792,0.0,2.1958775999999998,461.92547519999994,5.496800399999999,0.19542600000000002,412.43058360000003,399.54194279999996,12.8886408,0.0,0.0,0.0,0.0,0.0,0.33518519999999996,1.37/1.56/1.00,,6021.7619,572.7403,208.67,286.7723,1125.5043,258.7255,290.6743,358.9308,461.6992,360.255,50.285,254.5513,514.5508,154.0225,293.319,220.7768,143.271,428.6018,38.412,,
A0500208,穀物類,稉米(高雄142號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,352.516,352.092,14.3,7.0,0.6,,0.4,77.7,0.2,,,,,,,,4.0,74.0,6.0,19.0,0.2,1.4,49.0,,,,,,,,,,,,0.2,0.168,0.16,0.01,0.03,0.0,,,,0.1,0.03,0.7,0.023,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6894.0,628.0,240.0,342.0,1206.0,319.0,306.0,381.0,413.0,407.0,134.0,268.0,559.0,326.0,352.0,235.0,181.0,597.0,0.0,,
A0500209,穀物類,稉米(高雄145號),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎",,,364.4454,362.4282,11.819,6.768,0.9792,0.3388,0.3885,80.0453,0.9515,0.207,0.043,0.0,,0.0,0.164,0.0,0.566,92.777,5.162,29.456,0.346,1.579,97.247,,,0.0,0.0,,,0.0,,,,,0.306,0.306,0.306,0.0,0.0,0.0,,,,0.111,0.0232,1.4302,0.096,,35.584,0.0,338.80319999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.22623999999996,0.0,48.959999999999994,0.0,4.30848,0.0,4.30848,327.1507199999999,0.0,1.56672,322.25471999999996,3.32928,0.0,313.344,304.0416,9.302399999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.00/1.04/1.08,,6613.328,624.109,234.111,340.151,1290.352,299.995,317.19,390.23,97.039,383.073,137.736,268.468,572.359,279.537,350.16,241.098,158.185,546.708,82.827,,
A0500210,穀物類,稉米(高雄139號)(2021年取樣),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",0.0,352.2554,350.5867,14.406,5.666,0.4619,0.1802,0.2828,79.1833,0.7871,0.129,0.0,0.0,0.0,0.0,0.129,0.0,0.71,53.41,3.21,17.01,0.0,1.53,58.98,0.1989,1.0228,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.129,0.111,0.109,0.0,0.02,0.0,0.0,0.0,0.0,0.038,0.0,0.6904,0.0,0.0,14.122,0.0,180.16409500000003,0.0,0.0,0.0,0.0,0.0,0.0,5.981143099999999,0.0,157.06539979999997,0.0,10.8708165,0.0,2.0536073999999997,1.9727748999999999,2.2203533,122.6127407,0.0,0.0,105.00049369999999,1.7954052999999999,15.816841700000001,154.0939971,149.1488957,4.9451013999999995,0.0,0.0,0.0,0.0,0.0,5.0287052999999995,1.26/1.00/1.47,0.0,4645.76,407.89,141.49,245.65,916.92,220.88,229.69,296.14,60.73,293.27,40.95,193.86,432.39,198.88,254.17,168.11,106.87,374.89,62.98,0.0,
A0500301,穀物類,越光米,"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",,339.5073,337.6754,17.765,7.556,0.9765,0.2263,0.4525,73.25,0.8641,0.0,0.0,0.0,,0.0,0.0,0.0,0.7905,89.6855,4.8421,20.7896,0.1455,1.822,89.1276,,,0.0,0.0,,,0.0,,,,,0.1385,0.0927,0.07,0.0395,0.029,0.0,,,,0.0645,0.0,1.136,0.1115,,24.808,0.0,226.264815,0.0,0.0,0.6737850000000001,0.3954825,3.67164,0.0,6.195892499999999,0.0,185.8621275,0.0,24.168375,0.0,5.297512500000001,0.0,0.0,390.902715,0.0,1.6502850000000002,385.41478500000005,3.837645,0.0,359.33247,346.80397500000004,12.528495,0.0,0.0,0.0,0.0,0.0,0.0,1.59/1.73/1.00,,6055.835,601.509,173.0905,315.0895,1172.382,268.4085,305.1925,324.2465,93.8025,367.8785,103.243,261.91,530.3685,270.966,309.8785,212.7735,161.8905,469.6895,113.516,,
A0500302,穀物類,越光米(台南16號)(2024年取樣),"樣品狀態:生,白稉米; 前處理描述:混合均勻磨碎","蓬萊米,圓米",0.0,355.8933,354.0067,13.27,6.948,0.33,0.1444,0.3344,79.1176,0.8899,0.116,0.0,0.0,0.0,0.0,0.116,0.0,1.37,94.34,4.82,20.14,0.37,1.59,88.29,0.2988,0.6055,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.606,0.0847,0.067,0.0,0.022,0.517,0.0,0.0,0.0,0.053,0.02,0.9865,0.07,,22.75,0.0,144.38819999999998,0.0,3.7078800000000003,4.6176900000000005,0.0,0.0,0.0,0.0,0.0,118.80231000000002,0.0,10.14651,0.0,2.5268100000000002,2.03313,2.5538700000000003,84.38958000000002,0.0,0.0,82.49472,1.4018400000000002,0.49302000000000007,90.84174,87.89780999999999,2.94393,0.0,0.0,0.0,0.0,0.0,3.8141399999999996,1.08/1.00/1.71,0.0,5890.59,579.74,221.17,318.74,1156.55,273.67,289.4,343.82,89.9,351.98,37.9,229.42,502.03,283.26,302.32,204.1,131.53,516.75,58.31,,
A0500401,穀物類,秈型糯米(台中糯70號),樣品狀態:生; 前處理描述:混合均勻磨碎,長糯米,,361.3604,360.4693,12.355,7.8625,0.89,0.2399,0.4535,78.439,0.4203,,,,,,,,1.31,94.87,5.08,31.335,0.15,1.015,79.545,,,0.0,0.0,,0.0,0.0,,,,,0.675,0.5108,0.495,0.005,0.115,0.06,,,,0.093,0.0305,1.685,0.0865,,55.93,0.0,239.88081,0.0,0.0,0.0,0.0,0.0,0.0,7.08707,0.0,197.52126,0.0,23.55741,0.0,6.64385,0.0,5.071219999999999,320.3555,0.0,0.0,317.48258,2.8729199999999997,0.0,329.75924000000003,318.4179699999999,11.34127,0.0,0.0,0.0,0.0,0.0,0.0,1.37/1.34/1.00,,8190.764,698.355,279.385,386.63,1457.095,369.175,351.865,460.55,755.829,469.115,147.81,317.67,671.9,335.195,414.07,263.26,196.755,616.105,0.0,,
A05005,穀物類,稉型糯米平均值,樣品狀態:生; 前處理描述:混合均勻磨碎,圓糯米,,358.1558,356.6718,13.142,8.29,0.81,0.2292,0.34,77.418,0.7,,,,,,,,3.11,105.85,6.66,25.02,0.415,0.88,82.45,,,0.0,0.0,,0.0,0.0,,,,,0.44,0.3987,0.39,0.01,0.035,0.005,,,,0.117,0.025,1.275,0.0736,,18.5,2.33,229.15467000000004,0.0,0.0,0.0,0.0,0.0,0.0,5.8741200000000005,0.0,195.79644000000002,0.0,19.17756,4.71339,0.0,0.0,3.59316,267.36399,0.0,0.0,267.36399,0.0,0.0,313.47810000000004,301.43259000000006,12.045510000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.37/1.17/1.00,,7933.035,721.205,236.21,416.26,1464.03,368.65,357.96,448.62,327.2,451.92,149.935,306.055,662.13,387.355,415.87,259.86,204.25,701.055,54.47,,
A0500501,穀物類,稉型糯米,樣品狀態:生; 前處理描述:混合均勻磨碎,圓糯米,,358.6265,357.1425,12.784,8.38,0.52,0.1471,0.28,78.036,0.7,,,,,,,,2.22,118.7,6.32,23.04,0.43,0.86,109.9,,,0.0,0.0,,0.0,0.0,,,,,0.42,0.42,0.42,0.0,0.0,0.0,,,,0.094,0.02,1.65,0.1321,,14.0,2.33,147.11164000000002,0.0,0.0,0.0,0.0,0.0,0.0,3.7710399999999997,0.0,125.69648,0.0,12.31152,3.0258800000000003,0.0,0.0,2.30672,171.64108,0.0,0.0,171.64108,0.0,0.0,201.2452,193.51228000000003,7.732920000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.37/1.17/1.00,,7867.0699,717.41,271.42,401.52,1440.06,352.3,354.92,441.24,328.3999,447.84,138.87,307.11,660.26,356.71,414.74,254.72,203.5,667.11,108.94,,
A0500502,穀物類,稉型糯米(台稉糯1號),樣品狀態:生; 前處理描述:混合均勻磨碎,圓糯米,,357.685,356.201,13.5,8.2,1.1,,0.4,76.8,0.7,,,,,,,,4.0,93.0,7.0,27.0,0.4,0.9,55.0,,,,,,,,,,,,0.46,0.3773,0.36,0.02,0.07,0.01,,,,0.14,0.03,0.9,0.015,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999.0,725.0,201.0,431.0,1488.0,385.0,361.0,456.0,326.0,456.0,161.0,305.0,664.0,418.0,417.0,265.0,205.0,735.0,0.0,,
A0500601,穀物類,野生紅米,"樣品狀態:生,野生栽植; 前處理描述:混合均勻磨碎",,,359.713,352.4482,13.695,7.693,2.5955,0.581,1.2813,74.7352,3.4268,0.2594,0.0,0.0,,0.0,0.2594,0.0,8.286,252.65,15.025,108.167,0.714,2.87,320.613,,,0.0,0.0,,,0.0,,,,,1.205,0.9032,0.833,0.088,0.253,0.031,,,,0.357,0.0274,5.758,0.208,,108.441,0.0,581.0026750000001,0.0,0.0,0.0,0.0,0.0,0.0,13.44469,0.0,468.980895,1.3496599999999999,64.47222,0.0,16.87075,6.618524999999999,9.265934999999999,1084.8151799999998,0.0,5.81392,1068.77499,10.22627,0.0,924.543055,892.099305,32.44375,0.0,0.0,0.0,0.0,0.0,5.113135,1.59/1.87/1.00,,6937.859,637.196,238.58,342.165,1272.203,297.032,335.986,407.506,155.223,411.874,152.749,271.525,574.108,305.964,344.712,261.148,210.389,542.029,177.47,,
A0500701,穀物類,紅糯糙米,樣品狀態:生; 前處理描述:混合均勻磨碎,,,361.6964,352.2081,13.133,9.92,2.8463,0.7399,1.5071,72.5936,4.4756,0.342,0.0,0.0,,0.0,0.342,0.0,0.591,329.764,11.7899,133.4491,0.99,3.026,346.2471,,,0.0,0.0,,,0.0,,,,,0.925,0.4225,0.341,0.062,0.497,0.025,,,,0.444,0.048,7.448,0.207,,78.748,0.0,739.924148,0.0,0.0,0.0,0.0,0.597723,0.0,28.320684999999997,1.024668,607.9696799999999,0.0,57.77988999999999,0.0,19.981026,8.311195999999999,15.93928,1029.0228389999997,0.0,4.696395,1012.514299,11.812144999999997,0.0,1076.100641,1035.1139209999997,40.98672,0.0,0.0,0.0,0.0,0.0,1.280835,1.45/1.39/1.00,,9749.177,957.725,345.829,492.274,1906.649,414.923,475.775,559.515,168.251,569.733,153.981,405.935,805.896,446.878,481.882,374.359,255.717,768.382,165.473,,
A0500801,穀物類,黑秈糯糙米,樣品狀態:生; 前處理描述:混合均勻磨碎,"黑糯米,紫糯米,紫米,貢米,長生米",,357.4076,350.4265,14.81,10.1235,3.465,0.8627,1.4989,70.1026,3.293,,,,,,,,2.5,301.85,8.825,121.25,1.555,1.7285,205.345,,,19.4742,1.9477,,3.55,9.91,,,,,2.82,1.3721,1.06,0.405,0.985,0.37,,,,0.458,0.1,6.515,0.2498,,60.45,10.25,862.712235,0.0,0.0,0.0,0.0,0.0,0.0,21.37905,0.0,665.255745,0.0,104.81625,0.0,33.43378499999999,14.099084999999997,23.728319999999997,1411.7692049999998,0.0,6.898814999999999,1389.281355,15.589034999999999,0.0,1190.49777,1149.725115,40.77265500000001,0.0,0.0,0.0,0.0,0.0,0.0,1.38/1.64/1.00,,9204.1039,884.37,343.52,464.865,1661.27,214.5,448.36,555.39,336.9739,533.79,175.995,382.56,791.93,426.845,482.695,376.405,258.75,795.195,70.69,,
A0500901,穀物類,胚芽秈米(台中秈10號),樣品狀態:生; 前處理描述:混合均勻磨碎,,,363.0183,357.1116,12.3405,8.272,2.0718,0.5477,1.2638,76.0519,2.7862,0.48,0.0,0.0,,0.0,0.48,0.0,1.608,267.8175,8.7725,119.239,0.9295,2.185,313.5975,,,19.1517,1.9156,,0.0,11.4915,,,,,1.7255,0.8102,0.6875,0.08,0.7715,0.1865,,,,0.353,0.0378,6.2902,0.2825,,34.7275,0.0,547.6927608000001,0.0,0.0,0.0,0.0,0.26933399999999996,0.0,14.628979799999998,0.0,454.6647972,0.611181,49.82471820000001,0.0,13.963932000000002,6.7685706,6.961248,786.7018242,0.0,1.595286,776.4215526000002,8.042727600000001,0.642258,736.0318116000001,709.0921962000002,26.9396154,0.0,0.0,0.0,0.0,0.0,1.4191830000000003,1.34/1.44/1.00,,7931.9275,689.901,278.0605,372.927,1339.9795,334.5215,360.9245,458.006,840.3245,421.561,97.476,290.543,613.256,292.103,448.6445,290.576,195.1005,558.267,49.756,,
A05010,穀物類,胚芽稉米平均值,樣品狀態:生; 前處理描述:混合均勻磨碎,,,361.7421,358.4954,12.669,8.1985,1.5692,0.464,0.7304,76.833,1.5315,0.1665,0.0,0.0,,0.0,0.1665,0.0,1.4755,127.955,7.805,53.336,0.5615,1.6165,163.6375,0.0092,,1.3374,0.1338,,,0.8025,,,,,2.239,0.9924,0.8705,0.0425,0.869,0.457,,,,0.279,0.0425,2.5214,0.12,,21.8705,0.065,464.01243999999997,0.0,0.0,0.0,0.0,0.0,0.0,12.153454,0.0,397.52543599999996,0.525682,36.02098600000001,0.0,6.47295,3.7739259999999994,7.540005999999999,560.455472,0.0,1.29459,548.796316,5.711887999999999,4.652678,544.724242,523.8381899999999,19.842533999999997,0.0,0.0,0.0,1.043518,0.0,0.0,1.17/1.21/1.00,,7033.769,696.349,252.431,378.6745,1349.525,287.781,348.561,440.9795,113.7165,374.6075,111.2385,264.4315,619.366,318.1105,372.231,259.024,176.6305,583.953,86.159,,
